trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
123,696.549,1012.2,333,0,0,4,1,0,1,vft_agusbarreto,124,1.3882570902404146e-05,-2.603713692247901e-05,0.06183456683004305,315.65100000000007,17.348999999999933
124,560.3430000000001,862.202,333,0,0,4,1,0,1,vft_agusbarreto,125,1.3107490229049505e-05,-1.310775856298253e-05,0.06140869287495511,301.8589999999999,31.141000000000076
125,535.13,904.327,333,0,0,4,1,0,1,vft_agusbarreto,126,-4.860588717660499e-06,-5.230710726859386e-06,0.061318450892812376,369.197,-36.197
126,865.566,1246.09,333,0,0,4,1,0,1,vft_agusbarreto,127,4.165293959065103e-05,-4.165293959065103e-05,0.06146458006573821,380.5239999999999,-47.52399999999989
127,600.872,1009.25,333,0,0,4,1,0,1,vft_agusbarreto,128,2.751702461764498e-06,-8.514154001514706e-06,0.06172178630924625,408.37800000000004,-75.37800000000004
128,466.879,802.525,333,0,0,4,1,0,1,vft_agusbarreto,129,1.5424212451971465e-05,-1.5428975645234174e-05,0.06158484003571917,335.64599999999996,-2.645999999999958
129,1113.53,1425.14,333,0,0,4,1,0,1,vft_agusbarreto,130,-8.362054054749137e-06,-1.0533588864313027e-05,0.061322426949837736,311.6100000000001,21.389999999999873
130,534.137,904.732,333,0,0,4,1,0,1,vft_agusbarreto,131,-4.617316297429099e-05,-4.776374455025024e-05,0.06241012305027666,370.595,-37.59500000000003
131,474.399,897.072,333,0,0,4,1,0,1,vft_agusbarreto,132,2.0051757244534982e-05,-2.005433440329488e-05,0.062309414262240057,422.673,-89.673
132,515.41,888.7460000000001,333,0,0,4,1,0,1,vft_agusbarreto,133,5.27481215147684e-06,-2.1208874952273723e-05,0.061331217067988,373.3360000000001,-40.336000000000126
133,426.585,781.944,333,0,0,4,1,0,1,vft_agusbarreto,134,7.691580042266798e-05,-7.691580042266798e-05,0.06190906843938865,355.359,-22.35899999999998
134,573.001,887.24,333,0,0,4,1,0,1,vft_agusbarreto,135,2.5851762864448603e-05,-2.5861662206820956e-05,0.06176451407494166,314.23900000000003,18.760999999999967
135,654.105,972.295,333,0,0,4,1,0,1,vft_agusbarreto,136,2.2041560579719107e-05,-2.4973434773264194e-05,0.06139162884818192,318.18999999999994,14.81000000000006
136,982.341,1289.74,333,0,0,4,1,0,1,vft_agusbarreto,137,6.700080982490157e-07,-1.6984678849384412e-05,0.06156201462358445,307.399,25.601
137,1176.24,1546.23,333,0,0,4,1,0,1,vft_agusbarreto,138,5.645281570418997e-05,-5.6452988867017806e-05,0.06536629966589153,369.99,-36.99000000000001
138,985.9789999999999,1314.65,333,0,0,4,1,0,1,vft_agusbarreto,139,-4.052146360614479e-06,-1.172580030647785e-05,0.061530583566622964,328.67100000000016,4.328999999999837
139,456.945,825.737,333,0,0,4,1,0,1,vft_agusbarreto,140,0.00010794075405652444,-0.00010794081601302175,0.06398209479254896,368.792,-35.79199999999997
140,619.995,966.319,333,0,0,4,1,0,1,vft_agusbarreto,141,3.5146302528655934e-06,-1.4737235370468646e-05,0.06160286419395378,346.32399999999996,-13.323999999999955
141,728.5980000000001,1087.27,333,0,0,4,1,0,1,vft_agusbarreto,142,2.7897280395205495e-05,-2.7897280395205495e-05,0.061586715866501676,358.6719999999999,-25.671999999999912
142,671.825,1025.28,333,0,0,4,1,0,1,vft_agusbarreto,143,-1.3093654731955987e-05,-1.4114166062218339e-05,0.061570011287792936,353.4549999999999,-20.454999999999927
143,838.743,1221.2,333,0,0,4,1,0,1,vft_agusbarreto,144,1.7027880687560982e-05,-1.7029094622889252e-05,0.06210988032114548,382.457,-49.456999999999994
144,413.716,756.2769999999999,333,0,0,4,1,0,1,vft_agusbarreto,145,8.361437569609454e-05,-8.361437569609454e-05,0.06282686058839382,342.5609999999999,-9.560999999999922
145,457.329,846.3639999999999,333,0,0,4,1,0,1,vft_agusbarreto,146,3.451033241399338e-05,-3.451097737405877e-05,0.06208471639724488,389.0349999999999,-56.03499999999991
146,418.216,770.546,333,0,0,4,1,0,1,vft_agusbarreto,147,-1.9261489736352e-05,-1.9261627241257913e-05,0.06188324682768079,352.33000000000004,-19.33000000000004
147,610.183,938.685,333,0,0,4,1,0,1,vft_agusbarreto,148,6.263878116975752e-05,-6.263883851021061e-05,0.061969947325439784,328.50199999999995,4.498000000000047
148,500.95099999999996,915.947,333,0,0,4,1,0,1,vft_agusbarreto,149,2.8750272887460347e-05,-2.8750820580102234e-05,0.06202326649897683,414.99600000000004,-81.99600000000004
149,732.8810000000001,1104.74,333,0,0,4,1,0,1,vft_agusbarreto,150,2.4030461945430498e-05,-2.40304648786624e-05,0.06153243601812786,371.8589999999999,-38.858999999999924
