trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
133,669.314,991.034,333,0,0,4,1,0,1,vft_sebastian,133,13,Force-AfterEffects,0.08709873474188702,0.1377957967502071,6.171594353161444,321.72,-11.279999999999973
134,777.323,1130.75,333,0,0,4,1,0,1,vft_sebastian,134,14,Force-AfterEffects,-0.337176771128295,0.33723757092136303,6.1863452410974125,353.427,20.42700000000002
135,574.477,984.8810000000001,333,0,0,4,1,0,1,vft_sebastian,135,15,Force-AfterEffects,-0.2771655427720655,0.32973502977650804,6.354056052821647,410.4040000000001,77.40400000000011
136,461.037,867.323,333,0,0,4,1,0,1,vft_sebastian,136,16,Force-AfterEffects,-0.5330095099283341,0.5600798486482336,6.230720584180625,406.286,73.286
137,437.676,841.837,333,0,0,4,1,0,1,vft_sebastian,137,17,Force-AfterEffects,-0.6622133272577143,0.6622152550573857,6.512069068485317,404.161,71.161
138,472.898,864.278,333,0,0,4,1,0,1,vft_sebastian,138,18,Force-AfterEffects,-0.7369611247168804,0.7369611247168804,6.3298509599127595,391.38,58.379999999999995
139,576.898,912.317,333,0,0,4,1,0,1,vft_sebastian,139,19,Force-AfterEffects,-0.5432008499421255,0.5763759667494319,6.551895349572508,335.419,2.4189999999999827
140,468.62800000000004,820.816,333,0,0,4,1,0,1,vft_sebastian,140,20,Force-AfterEffects,-1.12200805983594,1.122008297380856,6.272120382051121,352.188,19.187999999999988
141,560.347,895.541,333,0,0,4,1,0,1,vft_sebastian,141,21,Force-AfterEffects,-0.23365584479151483,0.23968325640662105,6.208837153066219,335.1940000000001,2.1940000000000737
142,611.877,953.331,333,0,0,4,1,0,1,vft_sebastian,142,22,Force-AfterEffects,-0.4425623688840955,0.4464680678711165,6.201940355723518,341.45400000000006,8.454000000000065
143,641.3919999999999,1049.85,333,0,0,4,1,0,1,vft_sebastian,143,23,Force-AfterEffects,-0.8861602333716796,0.8861603292123899,6.217468596963334,408.45799999999997,75.45799999999997
144,982.837,1372.5,333,0,0,4,1,0,1,vft_sebastian,144,24,Force-AfterEffects,-0.8116950862297598,0.8117493991735537,6.201783522786389,389.663,56.66300000000001
145,602.134,984.586,333,0,0,4,1,0,1,vft_sebastian,145,25,Force-AfterEffects,0.07876740826905007,0.17578323580231325,6.322067411506591,382.452,49.452
146,948.306,1312.72,333,0,0,4,1,0,1,vft_sebastian,146,26,Force-AfterEffects,-0.5547477381403232,0.5547477381403232,6.313003062103865,364.414,31.413999999999987
147,527.891,900.561,333,0,0,4,1,0,1,vft_sebastian,147,27,Force-AfterEffects,0.12592752581884242,0.25471088448743295,6.215355853847185,372.6700000000001,39.67000000000007
148,634.626,1010.8,333,0,0,4,1,0,1,vft_sebastian,148,28,Force-AfterEffects,-0.29891478948878764,0.3076165685738734,6.18998682662085,376.174,43.17399999999998
149,753.279,1119.96,333,0,0,4,1,0,1,vft_sebastian,149,29,Force-AfterEffects,-0.518315590082136,0.5183266116048849,6.204862226014136,366.68100000000004,33.68100000000004
150,586.094,1010.99,333,0,0,4,1,0,1,vft_sebastian,150,30,Force-AfterEffects,-0.5397678153040749,0.5397687056517124,6.259924019858749,424.89599999999996,91.89599999999996
